fecha,tmax,tmin,tmed,prec,velmedia
2023-11-12,22.3,12.1,17.2,0.0,15.1
2023-11-13,25.8,12.5,19.2,0.0,17.2
2023-11-14,26.6,14.8,20.7,0.0,20.3
2023-11-15,18.9,13.5,16.2,0.1,15.6
2023-11-16,23.3,13.3,18.3,0.0,15.7
2023-11-17,17.6,12.5,15.0,2.3,18.4
2023-11-18,20.2,11.6,15.9,0.0,15.6
2023-11-19,19.0,8.3,13.6,0.0,9.3
2023-11-20,18.6,9.4,14.0,0.0,8.7
2023-11-21,18.5,9.9,14.2,0.5,15.5
2023-11-22,18.9,7.4,13.2,0.0,27.7
2023-11-23,18.8,3.3,11.0,0.0,11.4
2023-11-24,21.2,7.5,14.4,0.0,20.4
2023-11-25,15.6,6.3,11.0,0.0,14.8
2023-11-26,14.5,8.6,11.6,0.0,13.4
2023-11-27,15.7,6.1,10.9,0.0,13.7
2023-11-28,17.1,9.2,13.2,0.0,18.1
2023-11-29,14.7,10.0,12.4,1.0,10.3
2023-11-30,21.8,9.2,15.5,0.6,25.5
2023-12-01,18.5,9.1,13.8,4.1,24.6
2023-12-02,15.9,5.4,10.6,0.1,20.5
2023-12-03,13.5,6.1,9.8,0.2,14.5
2023-12-04,16.5,6.6,11.6,0.5,23.0
2023-12-05,13.5,5.6,9.6,0.1,14.0
2023-12-06,14.1,5.9,10.0,0.0,14.8
2023-12-07,16.8,3.0,9.9,0.0,17.1
2023-12-08,16.7,7.9,12.3,1.8,9.9
2023-12-09,17.7,6.1,11.9,0.0,17.4
2023-12-10,18.5,6.2,12.4,0.0,14.9
2023-12-11,19.4,10.8,15.1,0.0,23.0
2023-12-12,19.9,10.3,15.1,0.0,18.8
2023-12-13,17.0,10.9,14.0,0.1,30.2
2023-12-14,17.5,6.5,12.0,0.0,26.0
2023-12-15,18.2,5.6,11.9,0.0,14.1
2023-12-16,15.3,4.0,9.6,0.0,13.8
2023-12-17,14.8,2.5,8.6,0.0,8.7
2023-12-18,15.9,2.1,9.0,0.0,8.4
2023-12-19,18.0,2.9,10.4,0.0,11.6
2023-12-20,14.9,3.7,9.3,0.0,12.4
2023-12-21,18.3,2.9,10.6,0.0,16.5
2023-12-22,22.2,5.6,13.9,0.0,13.0
2023-12-23,17.0,4.8,10.9,0.0,14.8
2023-12-24,16.5,3.6,10.0,0.0,12.4
2023-12-25,17.0,3.4,10.2,0.0,8.7
2023-12-26,17.7,3.7,10.7,0.0,11.1
2023-12-27,17.5,2.3,9.9,0.0,11.7
2023-12-28,14.5,0.4,7.4,0.0,12.0
2023-12-29,13.6,4.2,8.9,0.0,7.4
2023-12-30,15.6,3.8,9.7,0.0,14.4
2023-12-31,17.3,4.4,10.9,0.0,19.6
2024-01-01,13.6,5.7,9.6,0.0,11.3
2024-01-02,16.9,3.4,10.1,0.0,19.0
2024-01-03,20.2,11.2,15.7,0.0,17.3
2024-01-04,15.9,7.5,11.7,0.2,11.2
2024-01-05,14.9,8.9,11.9,20.4,15.7
2024-01-06,15.0,6.9,11.0,0.6,27.8
2024-01-07,13.9,5.5,9.7,0.0,26.0
2024-01-08,11.6,1.9,6.8,0.0,20.1
2024-01-09,10.4,-0.3,5.0,0.0,10.8
2024-01-10,10.4,5.3,7.8,6.7,7.9
2024-01-11,11.1,2.8,7.0,0.0,8.0
2024-01-12,13.5,4.1,8.8,0.0,13.6
2024-01-13,13.0,2.8,7.9,0.0,13.0
2024-01-14,16.0,4.5,10.2,0.0,13.3
2024-01-15,17.1,6.3,11.7,0.0,14.7
2024-01-16,17.5,6.4,12.0,0.0,12.3
2024-01-17,17.6,9.0,13.3,1.5,28.5
2024-01-18,20.1,13.2,16.6,0.0,28.8
2024-01-19,14.2,7.6,10.9,10.2,16.1
2024-01-20,12.5,3.6,8.0,0.0,14.7
2024-01-21,13.8,1.8,7.8,0.0,9.7
2024-01-22,15.6,1.9,8.8,0.0,13.0
2024-01-23,15.4,4.2,9.8,0.0,8.7
2024-01-24,17.4,5.7,11.5,0.0,8.6
2024-01-25,18.9,6.4,12.6,0.0,9.8
2024-01-26,20.2,7.4,13.8,0.0,10.7
2024-01-27,16.5,6.2,11.4,0.0,9.4
2024-01-28,14.0,6.6,10.3,0.0,8.0
2024-01-29,14.9,7.5,11.2,0.2,9.6
2024-01-30,15.2,8.2,11.7,0.1,10.8
2024-01-31,15.1,4.9,10.0,0.0,17.3
2024-02-01,17.2,5.4,11.3,0.0,10.9
2024-02-02,17.8,5.3,11.6,0.0,10.3
2024-02-03,19.3,5.3,12.3,0.0,14.2
2024-02-04,19.7,5.9,12.8,0.0,10.6
2024-02-05,18.9,5.6,12.2,0.0,13.7
2024-02-06,15.4,6.7,11.0,0.1,14.4
2024-02-07,18.4,5.7,12.0,0.0,16.3
2024-02-08,20.2,8.6,14.4,0.0,24.4
2024-02-09,15.9,11.3,13.6,3.3,30.0
2024-02-10,16.1,8.2,12.2,5.2,23.2
2024-02-11,16.1,8.2,12.2,0.0,27.8
2024-02-12,19.5,5.7,12.6,0.5,24.9
2024-02-13,15.6,7.0,11.3,0.1,18.5
2024-02-14,18.9,5.5,12.2,0.0,13.4
2024-02-15,16.8,9.5,13.2,0.0,10.7
2024-02-16,16.9,10.0,13.4,0.8,11.5
2024-02-17,20.9,10.0,15.4,1.1,14.3
2024-02-18,17.5,7.3,12.4,0.0,16.9
2024-02-19,17.5,10.0,13.8,0.0,14.8
2024-02-20,18.2,7.1,12.6,0.0,19.8
2024-02-21,17.2,6.2,11.7,0.0,22.1
2024-02-22,20.3,9.4,14.8,0.0,22.7
2024-02-23,15.3,8.4,11.9,6.5,28.0
2024-02-24,14.6,5.3,10.0,0.4,26.1
2024-02-25,14.4,5.1,9.8,0.0,25.3
2024-02-26,16.0,8.9,12.4,0.0,20.4
2024-02-27,15.9,6.3,11.1,1.5,17.9
2024-02-28,16.6,7.4,12.0,0.0,22.7
2024-02-29,17.5,4.3,10.9,0.0,18.4
2024-03-01,18.1,8.8,13.4,3.7,20.2
2024-03-02,16.4,7.2,11.8,1.4,26.9
2024-03-03,15.6,5.9,10.8,15.6,34.6
2024-03-04,16.7,5.7,11.2,0.0,23.1
2024-03-05,16.0,6.8,11.4,0.2,18.5
2024-03-06,14.4,7.2,10.8,0.1,16.6
2024-03-07,14.6,4.9,9.8,0.1,14.9
2024-03-08,15.5,9.6,12.6,5.3,25.5
2024-03-09,13.3,7.6,10.4,21.4,36.8
2024-03-10,15.8,5.6,10.7,0.2,23.8
2024-03-11,18.0,7.3,12.6,0.1,20.9
2024-03-12,14.6,5.1,9.8,0.0,12.4
2024-03-13,17.4,5.6,11.5,0.0,21.8
2024-03-14,16.8,5.1,11.0,0.0,23.0
2024-03-15,16.1,9.0,12.6,0.2,11.9
2024-03-16,17.8,10.8,14.3,0.0,17.3
2024-03-17,19.2,9.4,14.3,0.0,16.3
2024-03-18,17.8,9.8,13.8,0.0,11.0
2024-03-19,18.9,10.6,14.8,0.0,14.8
2024-03-20,18.1,10.8,14.4,0.0,16.9
2024-03-21,17.5,11.7,14.6,0.0,16.3
2024-03-22,21.9,11.4,16.6,0.0,17.9
2024-03-23,19.2,9.9,14.6,0.0,22.6
2024-03-24,15.2,12.2,13.7,0.0,15.6
2024-03-25,14.4,11.4,12.9,4.9,15.6
2024-03-26,17.6,10.5,14.0,8.7,21.2
2024-03-27,15.7,5.4,10.6,0.1,33.6
2024-03-28,20.0,14.1,17.0,0.0,33.2
2024-03-29,19.0,12.1,15.6,0.0,21.9
2024-03-30,16.8,10.5,13.6,3.5,22.8
2024-03-31,15.4,12.3,13.8,8.0,36.2
2024-04-01,18.5,8.7,13.6,0.1,27.5
2024-04-02,16.0,7.9,12.0,0.0,18.9
2024-04-03,20.9,7.2,14.0,0.0,13.7
2024-04-04,19.2,8.3,13.8,0.0,18.8
2024-04-05,20.3,9.4,14.8,0.0,17.3
2024-04-06,20.2,11.5,15.8,0.0,21.2
2024-04-07,20.4,13.3,16.8,0.0,21.5
2024-04-08,20.9,12.9,16.9,0.3,13.6
2024-04-09,17.2,9.6,13.4,2.7,18.2
2024-04-10,16.9,6.2,11.5,0.0,18.4
2024-04-11,19.4,7.0,13.2,0.0,15.9
2024-04-12,22.4,8.8,15.6,0.0,18.3
2024-04-13,23.9,10.9,17.4,0.0,12.7
2024-04-14,26.5,10.4,18.4,0.0,20.8
2024-04-15,21.9,11.4,16.6,0.0,15.9
2024-04-16,18.0,13.2,15.6,2.9,21.9
2024-04-17,17.0,12.9,15.0,3.0,26.7
2024-04-18,15.3,9.7,12.5,4.5,26.6
2024-04-19,18.5,5.6,12.0,0.0,26.4
2024-04-20,17.2,6.8,12.0,0.0,16.7
2024-04-21,16.7,9.0,12.8,0.1,19.9
2024-04-22,14.9,8.4,11.6,20.4,18.8
2024-04-23,14.3,6.7,10.5,4.9,18.5
2024-04-24,15.6,3.9,9.8,0.0,20.9
2024-04-25,14.4,11.1,12.8,0.9,25.3
2024-04-26,17.8,7.2,12.5,0.4,19.8
2024-04-27,18.2,12.3,15.2,3.7,26.3
2024-04-28,16.9,12.6,14.8,7.7,15.4
2024-04-29,15.1,12.7,13.9,88.4,25.9
2024-04-30,17.3,13.1,15.2,2.9,20.1
2024-05-01,20.3,11.5,15.9,2.3,18.3
2024-05-02,20.5,8.9,14.7,0.3,19.3
2024-05-03,19.9,8.0,14.0,0.0,22.8
2024-05-04,21.7,8.7,15.2,0.0,21.9
2024-05-05,19.0,12.1,15.6,0.0,12.0
2024-05-06,20.4,12.3,16.4,0.1,19.5
2024-05-07,18.6,13.0,15.8,1.0,15.3
2024-05-08,22.2,10.5,16.4,0.0,20.6
2024-05-09,21.6,10.7,16.2,0.0,17.1
2024-05-10,24.1,11.3,17.7,0.0,17.2
2024-05-11,22.5,11.3,16.9,0.0,17.5
2024-05-12,22.4,13.8,18.1,0.9,18.0
2024-05-13,21.7,13.7,17.7,0.0,16.8
2024-05-14,19.6,14.5,17.0,10.0,20.5
2024-05-15,18.9,12.1,15.5,9.1,16.4
2024-05-16,17.9,11.7,14.8,2.9,16.6
2024-05-17,19.1,12.0,15.6,1.7,14.4
2024-05-18,19.3,12.1,15.7,2.1,17.3
2024-05-19,19.5,11.8,15.6,0.0,16.4
2024-05-20,22.5,13.0,17.8,0.1,20.0
2024-05-21,19.6,12.4,16.0,1.1,16.3
2024-05-22,19.4,14.0,16.7,6.6,20.6
2024-05-23,19.7,13.4,16.6,0.0,17.6
2024-05-24,19.8,14.1,17.0,1.0,19.2
2024-05-25,21.6,12.3,17.0,0.0,19.1
2024-05-26,22.9,13.2,18.0,0.0,15.5
2024-05-27,22.3,16.6,19.5,0.0,20.6
2024-05-28,22.1,16.9,19.5,0.0,21.3
2024-05-29,23.7,14.7,19.2,0.0,19.1
2024-05-30,24.0,16.6,20.3,0.0,20.3
2024-05-31,22.9,18.2,20.5,0.2,26.5
2024-06-01,21.9,16.1,19.0,2.8,16.6
2024-06-02,22.7,14.8,18.8,0.1,16.6
2024-06-03,24.9,15.9,20.4,1.0,21.3
2024-06-04,24.9,16.1,20.5,0.5,21.7
2024-06-05,25.2,15.6,20.4,0.0,25.3
2024-06-06,28.4,17.1,22.8,0.0,22.5
2024-06-07,27.6,17.9,22.8,0.0,16.1
2024-06-08,26.6,20.4,23.5,0.0,32.4
2024-06-09,23.6,18.9,21.2,7.1,20.8
2024-06-10,21.4,18.3,19.8,3.3,18.2
2024-06-11,21.2,17.2,19.2,22.2,15.5
2024-06-12,21.5,15.5,18.5,11.0,20.6
2024-06-13,22.6,13.3,18.0,0.1,26.1
2024-06-14,24.6,16.1,20.4,0.2,22.0
2024-06-15,22.2,16.8,19.5,0.0,21.1
2024-06-16,22.7,14.7,18.7,0.0,16.0
2024-06-17,24.9,16.3,20.6,0.0,21.0
2024-06-18,26.4,18.2,22.3,0.0,21.0
2024-06-19,25.6,17.9,21.8,0.7,17.1
2024-06-20,22.9,20.3,21.6,12.0,23.5
2024-06-21,24.8,16.1,20.5,0.0,19.8
2024-06-22,24.2,17.6,20.9,1.4,24.0
2024-06-23,22.7,19.7,21.2,2.4,20.0
2024-06-24,24.8,18.6,21.7,1.3,18.2
2024-06-25,26.5,18.1,22.3,0.0,23.0
2024-06-26,27.0,17.6,22.3,0.0,20.8
2024-06-27,27.5,18.4,23.0,0.0,13.3
2024-06-28,29.0,20.2,24.6,0.0,21.3
2024-06-29,26.6,21.0,23.8,3.9,22.3
2024-06-30,24.3,20.5,22.4,0.0,15.0
2024-07-01,22.8,19.6,21.2,11.8,14.2
2024-07-02,23.3,18.0,20.6,0.5,19.2
2024-07-03,22.8,19.2,21.0,1.7,17.2
2024-07-04,25.3,18.2,21.8,0.1,14.5
2024-07-05,26.1,18.6,22.4,0.0,15.4
2024-07-06,26.7,20.1,23.4,0.0,24.0
2024-07-07,27.1,20.2,23.6,0.3,23.8
2024-07-08,27.4,19.4,23.4,0.0,23.6
2024-07-09,28.8,19.2,24.0,0.0,21.7
2024-07-10,28.8,20.5,24.6,0.0,19.8
2024-07-11,30.8,22.8,26.8,0.0,20.0
2024-07-12,28.1,21.9,25.0,0.2,20.8
2024-07-13,25.3,22.2,23.8,1.8,14.0
2024-07-14,29.5,19.3,24.4,0.0,26.0
2024-07-15,29.3,21.1,25.2,0.1,24.2
2024-07-16,28.1,22.7,25.4,0.0,16.9
2024-07-17,28.4,20.8,24.6,0.0,20.0
2024-07-18,30.8,19.9,25.4,0.0,23.5
2024-07-19,31.5,23.2,27.4,0.0,20.6
2024-07-20,30.8,22.0,26.4,0.0,20.3
2024-07-21,27.4,20.5,24.0,13.3,23.2
2024-07-22,29.0,19.8,24.4,0.0,20.7
2024-07-23,28.7,19.4,24.0,0.0,17.8
2024-07-24,29.5,21.7,25.6,0.0,20.2
2024-07-25,29.3,20.6,25.0,0.0,19.8
2024-07-26,30.7,21.5,26.1,0.0,18.2
2024-07-27,30.7,19.8,25.2,0.0,17.9
2024-07-28,30.5,23.4,27.0,0.0,18.7
2024-07-29,33.4,21.7,27.6,0.0,16.6
2024-07-30,37.1,21.1,29.1,0.0,21.7
2024-07-31,36.6,21.8,29.2,0.0,21.1
2024-08-01,31.6,24.3,28.0,0.0,15.0
2024-08-02,32.3,23.9,28.1,0.0,17.8
2024-08-03,30.1,23.0,26.6,0.0,19.1
2024-08-04,31.9,23.2,27.6,0.2,24.2
2024-08-05,31.1,21.8,26.4,0.0,20.3
2024-08-06,31.8,22.3,27.0,0.0,19.5
2024-08-07,30.3,22.8,26.6,0.0,18.0
2024-08-08,30.8,22.9,26.8,0.0,16.6
2024-08-09,31.0,22.5,26.8,0.0,16.3
2024-08-10,32.2,23.5,27.8,0.0,15.1
2024-08-11,29.3,23.7,26.5,0.0,18.3
2024-08-12,29.7,23.2,26.4,0.0,18.1
2024-08-13,30.7,22.9,26.8,3.3,13.0
2024-08-14,28.0,20.9,24.4,19.8,14.6
2024-08-15,28.0,20.6,24.3,1.3,11.5
2024-08-16,27.5,20.5,24.0,0.1,12.1
2024-08-17,30.3,21.2,25.8,0.3,22.3
2024-08-18,24.6,22.2,23.4,5.3,23.9
2024-08-19,27.4,21.4,24.4,1.0,20.2
2024-08-20,29.5,19.2,24.4,0.0,18.7
2024-08-21,29.9,20.6,25.2,0.9,23.9
2024-08-22,30.3,21.7,26.0,0.0,22.4
2024-08-23,30.8,22.4,26.6,0.0,17.8
2024-08-24,30.1,22.2,26.2,0.0,20.7
2024-08-25,30.2,23.1,26.6,0.3,19.9
2024-08-26,29.2,22.0,25.6,0.5,22.0
2024-08-27,29.7,21.5,25.6,1.3,22.2
2024-08-28,28.6,22.0,25.3,1.4,15.8
2024-08-29,27.8,22.3,25.0,0.1,15.6
2024-08-30,28.6,19.7,24.2,0.0,15.0
2024-08-31,29.4,21.1,25.2,0.0,17.1
2024-09-01,29.1,22.2,25.6,0.3,15.3
2024-09-02,29.0,20.1,24.6,0.0,15.2
2024-09-03,25.6,20.5,23.0,3.8,16.9
2024-09-04,22.5,17.6,20.0,26.4,11.4
2024-09-05,24.8,16.3,20.6,0.1,17.4
2024-09-06,25.9,19.2,22.5,3.9,25.5
2024-09-07,27.9,19.9,23.9,0.8,20.0
2024-09-08,25.0,21.0,23.0,8.3,14.8
2024-09-09,25.4,17.6,21.5,0.2,16.7
2024-09-10,24.7,17.7,21.2,0.0,18.0
2024-09-11,23.1,16.9,20.0,0.0,15.5
2024-09-12,21.8,14.9,18.4,17.0,24.8
2024-09-13,21.4,13.2,17.3,0.1,19.2
2024-09-14,24.2,12.7,18.4,0.0,19.9
2024-09-15,25.8,12.3,19.0,0.0,14.0
2024-09-16,26.8,13.1,20.0,0.0,14.0
2024-09-17,23.7,14.6,19.2,1.4,21.0
2024-09-18,21.7,16.8,19.2,2.7,19.1
2024-09-19,22.7,15.1,18.9,1.6,13.7
2024-09-20,20.9,15.9,18.4,2.1,11.3
2024-09-21,23.0,16.7,19.8,3.2,20.2
2024-09-22,23.2,17.0,20.1,5.9,8.7
2024-09-23,23.0,16.0,19.5,7.3,18.5
2024-09-24,25.1,16.6,20.8,3.7,22.0
2024-09-25,24.3,14.4,19.4,0.1,17.6
2024-09-26,28.4,17.8,23.1,0.0,24.6
2024-09-27,25.9,16.0,21.0,0.0,25.8
2024-09-28,22.2,11.2,16.7,0.0,15.8
2024-09-29,23.9,13.6,18.8,0.5,24.8
2024-09-30,26.0,14.0,20.0,0.0,21.0
2024-10-01,25.0,16.6,20.8,0.0,25.6
2024-10-02,23.2,16.8,20.0,15.8,25.1
2024-10-03,22.4,15.4,18.9,16.0,19.8
2024-10-04,21.5,13.9,17.7,0.5,16.2
2024-10-05,22.5,13.3,17.9,0.1,15.2
2024-10-06,25.3,14.6,20.0,0.0,15.9
2024-10-07,25.0,17.2,21.1,0.1,15.8
2024-10-08,24.4,16.2,20.3,3.8,23.4
2024-10-09,23.7,15.2,19.4,0.0,35.0
2024-10-10,22.0,14.8,18.4,0.0,14.4
2024-10-11,21.4,14.2,17.8,0.0,12.0
2024-10-12,22.5,14.2,18.4,2.0,20.6
2024-10-13,22.1,15.0,18.6,0.0,14.5
2024-10-14,23.4,15.6,19.5,0.0,20.6
2024-10-15,23.6,18.9,21.2,5.6,22.5
2024-10-16,23.9,16.8,20.4,22.7,18.0
2024-10-17,21.4,14.9,18.2,5.9,18.3
2024-10-18,19.9,13.6,16.8,0.1,14.2
2024-10-19,20.2,10.2,15.2,0.0,10.6
2024-10-20,23.4,11.5,17.4,0.0,10.4
2024-10-21,23.0,14.5,18.8,0.0,14.4
2024-10-22,22.3,13.5,17.9,0.0,21.5
2024-10-23,21.6,13.0,17.3,0.0,12.6
2024-10-24,20.6,13.8,17.2,0.0,11.0
2024-10-25,20.5,14.2,17.4,3.5,12.8
2024-10-26,18.0,13.2,15.6,16.5,14.8
2024-10-27,19.4,11.0,15.2,3.9,21.2
2024-10-28,20.2,17.1,18.6,2.8,26.8
2024-10-29,21.8,16.5,19.2,0.3,27.2
2024-10-30,19.9,17.9,18.9,42.7,38.3
2024-10-31,21.9,15.3,18.6,6.7,25.2
2024-11-01,20.8,12.9,16.8,5.9,18.2
2024-11-02,19.0,14.1,16.6,27.1,28.5
2024-11-03,19.0,13.6,16.3,8.0,18.5
2024-11-04,19.9,16.1,18.0,16.3,14.5
2024-11-05,21.0,15.3,18.2,6.7,10.2
2024-11-06,20.6,13.1,16.8,6.6,14.1
2024-11-07,19.4,12.7,16.0,4.5,19.5
2024-11-08,20.1,11.2,15.6,0.4,8.0
2024-11-09,19.2,10.9,15.0,1.6,9.0
2024-11-10,21.0,12.2,16.6,0.2,11.3
2024-11-11,19.7,10.0,14.8,0.0,9.2
2024-11-12,15.2,9.9,12.6,3.1,10.9
2024-11-13,14.9,10.4,12.6,6.7,28.4
2024-11-14,17.0,8.2,12.6,0.0,15.1
2024-11-15,15.9,10.9,13.4,0.0,10.4
2024-11-16,18.8,9.4,14.1,0.0,11.0
2024-11-17,18.1,9.5,13.8,0.0,8.8
2024-11-18,16.2,9.4,12.8,0.5,10.7
2024-11-19,18.0,9.1,13.6,0.0,12.3
2024-11-20,19.5,13.5,16.5,0.0,27.0
2024-11-21,18.7,10.7,14.7,0.0,24.5
2024-11-22,17.2,11.2,14.2,0.0,26.3
2024-11-23,17.4,10.2,13.8,0.4,17.6
2024-11-24,19.2,12.2,15.7,0.2,10.5
2024-11-25,19.7,11.2,15.4,0.0,16.1
2024-11-26,17.8,11.1,14.4,0.1,8.6
2024-11-27,16.9,9.1,13.0,0.0,8.5
2024-11-28,17.6,5.6,11.6,0.0,9.6
2024-11-29,16.5,6.7,11.6,0.0,10.6
2024-11-30,16.9,7.6,12.2,0.0,8.1
2024-12-01,17.7,9.1,13.4,0.0,8.6
2024-12-02,19.0,7.9,13.4,0.0,12.5
2024-12-03,15.9,8.6,12.2,1.0,14.1
2024-12-04,15.6,8.9,12.2,3.1,7.0
2024-12-05,14.8,5.6,10.2,0.0,11.7
2024-12-06,19.6,7.2,13.4,0.0,12.2
2024-12-07,19.0,9.4,14.2,0.0,24.5
2024-12-08,13.6,8.0,10.8,0.0,21.8
2024-12-09,14.1,5.5,9.8,1.0,19.9
2024-12-10,11.3,5.5,8.4,11.8,9.5
2024-12-11,10.6,6.6,8.6,11.2,12.0
2024-12-12,12.8,8.8,10.8,2.0,23.8
2024-12-13,14.0,6.8,10.4,0.3,12.7
2024-12-14,13.1,6.0,9.6,0.0,10.9
2024-12-15,12.7,4.1,8.4,0.0,10.2
2024-12-16,13.6,2.9,8.2,0.0,11.9
2024-12-17,14.5,4.1,9.3,0.1,16.5
2024-12-18,13.9,4.2,9.0,0.0,10.4
2024-12-19,18.7,8.1,13.4,0.0,22.6
2024-12-20,14.7,4.6,9.6,0.0,16.8
2024-12-21,13.1,2.6,7.8,0.0,11.4
2024-12-22,16.5,6.8,11.6,0.0,23.3
2024-12-23,14.8,5.3,10.0,0.0,17.4
2024-12-24,14.2,4.2,9.2,0.0,10.1
2024-12-25,14.9,5.2,10.0,0.0,6.8
2024-12-26,13.5,7.9,10.7,0.0,10.1
2024-12-27,15.4,4.6,10.0,0.0,8.8
2024-12-28,14.2,1.6,7.9,0.0,8.5
2024-12-29,14.4,1.6,8.0,0.0,8.4
2024-12-30,13.7,1.1,7.4,0.0,8.4
2024-12-31,12.9,1.9,7.4,0.0,8.4
2025-01-01,13.3,4.2,8.8,0.0,8.3
2025-01-02,13.4,3.7,8.6,0.0,12.5
2025-01-03,12.6,5.1,8.8,0.0,14.6
2025-01-04,14.7,5.7,10.2,0.0,10.9
2025-01-05,15.0,5.8,10.4,0.0,14.8
2025-01-06,17.1,8.0,12.6,1.3,13.7
2025-01-07,13.9,5.9,9.9,0.3,16.7
2025-01-08,18.1,9.9,14.0,0.0,15.0
2025-01-09,19.0,11.9,15.4,0.0,25.3
2025-01-10,18.9,7.7,13.3,0.1,11.7
2025-01-11,19.3,11.4,15.4,0.0,14.6
2025-01-12,12.9,4.7,8.8,0.0,15.1
2025-01-13,11.7,0.7,6.2,0.0,9.8
2025-01-14,11.3,-0.4,5.4,0.0,11.6
2025-01-15,12.5,-0.1,6.2,0.0,10.6
2025-01-16,12.3,1.1,6.7,1.8,25.3
2025-01-17,13.6,6.1,9.8,0.8,22.8
2025-01-18,14.7,1.4,8.0,0.0,9.9
2025-01-19,13.7,5.9,9.8,0.0,8.6
2025-01-20,13.8,4.1,9.0,0.0,9.9
2025-01-21,13.3,3.7,8.5,0.2,9.0
2025-01-22,18.4,5.5,12.0,0.0,18.1
2025-01-23,15.9,9.1,12.5,0.0,11.5
2025-01-24,19.1,7.0,13.0,0.0,14.2
2025-01-25,18.0,6.3,12.2,0.2,14.5
2025-01-26,17.2,7.7,12.4,0.0,18.7
2025-01-27,19.7,11.9,15.8,0.9,27.4
2025-01-28,15.1,10.9,13.0,0.0,25.5
2025-01-29,15.1,8.8,12.0,0.1,20.6
2025-01-30,14.9,7.1,11.0,1.2,18.3
2025-01-31,14.8,4.9,9.9,3.2,13.9
2025-02-01,11.1,5.1,8.1,2.3,11.6
2025-02-02,14.2,4.5,9.4,0.0,8.3
2025-02-03,16.1,4.4,10.2,0.0,9.5
2025-02-04,16.4,2.7,9.5,0.0,12.1
2025-02-05,15.6,4.3,10.0,0.0,11.2
2025-02-06,14.1,3.6,8.8,0.0,11.2
2025-02-07,13.1,5.9,9.5,1.9,19.1
2025-02-08,11.8,6.3,9.0,12.5,20.4
2025-02-09,12.3,1.9,7.1,0.0,8.5
2025-02-10,14.3,5.4,9.9,0.0,14.1
2025-02-11,14.4,8.7,11.6,1.8,14.5
2025-02-12,13.7,6.2,10.0,9.6,10.9
2025-02-13,15.6,7.5,11.6,0.3,14.7
2025-02-14,15.2,5.7,10.4,0.0,8.8
2025-02-15,11.5,7.0,9.2,0.1,12.8
2025-02-16,15.6,5.8,10.7,0.0,10.3
2025-02-17,14.5,6.2,10.4,0.0,8.8
2025-02-18,14.7,7.2,11.0,0.0,8.8
2025-02-19,15.5,6.8,11.2,0.1,16.8
2025-02-20,13.9,11.7,12.8,0.0,9.1
2025-02-21,14.0,12.0,13.0,0.4,15.0
2025-02-22,14.9,10.8,12.8,4.8,13.2
2025-02-23,15.4,9.4,12.4,1.3,8.8
2025-02-24,16.2,5.9,11.0,0.0,17.0
2025-02-25,15.2,7.1,11.1,2.4,12.7
2025-02-26,13.3,5.7,9.5,3.6,13.2
2025-02-27,14.4,5.4,9.9,0.0,10.3
2025-02-28,14.4,6.8,10.6,0.0,12.8
2025-03-01,13.6,5.3,9.4,0.0,15.6
2025-03-02,14.9,8.2,11.6,0.0,27.9
2025-03-03,13.6,11.5,12.6,9.1,21.5
2025-03-04,16.4,11.7,14.0,0.3,19.4
2025-03-05,16.4,10.2,13.3,0.0,23.2
2025-03-06,14.4,11.5,13.0,12.1,25.2
2025-03-07,14.1,11.5,12.8,10.3,21.3
2025-03-08,14.8,12.2,13.5,7.2,21.0
2025-03-09,15.2,9.8,12.5,14.6,27.7
2025-03-10,14.8,7.2,11.0,1.2,10.8
2025-03-11,15.3,7.6,11.4,4.2,13.1
2025-03-12,14.7,8.2,11.4,5.9,12.4
2025-03-13,13.5,7.2,10.4,9.1,19.5
2025-03-14,10.2,8.1,9.1,14.2,11.7
2025-03-15,13.3,6.8,10.0,1.3,18.4
2025-03-16,12.2,4.1,8.1,3.5,12.1
2025-03-17,11.9,6.3,9.1,0.8,11.2
2025-03-18,14.0,4.6,9.3,0.5,22.5
2025-03-19,13.9,11.4,12.6,22.1,23.2
2025-03-20,15.3,12.4,13.8,1.6,25.7
2025-03-21,16.4,11.6,14.0,6.8,23.3
2025-03-22,17.0,7.4,12.2,1.4,19.4
2025-03-23,13.4,7.9,10.6,14.0,19.1
2025-03-24,14.9,6.7,10.8,4.3,9.4
2025-03-25,16.4,6.5,11.4,0.2,8.4
2025-03-26,16.6,7.7,12.2,0.1,9.1
2025-03-27,15.8,8.2,12.0,0.1,10.9
2025-03-28,16.9,9.3,13.1,1.1,15.0
2025-03-29,16.7,8.9,12.8,0.0,23.1
2025-03-30,18.9,7.2,13.0,0.0,16.2
2025-03-31,17.3,8.0,12.6,0.0,10.6
2025-04-01,17.7,8.3,13.0,0.0,14.9
2025-04-02,14.6,12.1,13.4,2.1,18.0
2025-04-03,17.0,11.4,14.2,0.1,21.4
2025-04-04,17.9,13.6,15.8,0.0,27.3
2025-04-05,18.0,11.9,15.0,0.3,13.6
2025-04-06,23.8,11.0,17.4,0.0,16.4
2025-04-07,20.0,11.9,16.0,0.0,15.1
2025-04-08,17.7,9.5,13.6,0.0,13.0
2025-04-09,17.9,9.1,13.5,0.0,14.8
2025-04-10,17.3,12.3,14.8,0.1,13.2
2025-04-11,17.5,9.2,13.4,2.4,8.7
